timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
284696000,1655588468069886,0,473989268,85597301,537594,537594,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.57,2.1699998,14.42,0.01,1.4208724,0,nan,nan,0,3,0,1,10
285892000,1655588469265886,0,473989553,85599582,537640,537640,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.549999,2.97,14.25,0.0,1.3651966,0,nan,nan,0,3,0,1,10
286692000,1655588470069886,0,473989778,85601106,537663,537663,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,3.1499999,14.19,-0.07,1.3521066,0,nan,nan,0,3,0,1,10
287892000,1655588471265886,0,473990123,85603365,537739,537739,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,3.22,14.179999,-0.049999997,1.3472196,0,nan,nan,0,3,0,1,10
288692000,1655588472069886,0,473990355,85604884,537774,537774,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,3.1599998,14.19,-0.06,1.3510593,0,nan,nan,0,3,0,1,10
289892000,1655588473265886,0,473990694,85607145,537813,537813,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,3.09,14.21,-0.03,1.3564699,0,nan,nan,0,3,0,1,10
290696000,1655588474069886,0,473990919,85608665,537857,537857,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,3.24,14.13,-0.08,1.3452998,0,nan,nan,0,3,0,1,10
291892000,1655588475265886,0,473991352,85610882,537913,537913,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,5.06,13.59,-0.02,1.2138764,0,nan,nan,0,3,0,1,10
292696000,1655588476069886,0,473991788,85612295,537893,537893,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,6.94,12.759999,0.02,1.0721557,0,nan,nan,0,3,0,1,10
293896000,1655588477265886,0,473992669,85614209,537871,537871,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.549999,9.24,11.24,0.04,0.8831366,0,nan,nan,0,3,0,1,10
294692000,1655588478069886,0,473993377,85615364,537875,537875,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.549999,10.179999,10.37,-0.07,0.7944739,0,nan,nan,0,3,0,1,10
295896000,1655588479265886,0,473994520,85616948,537962,537962,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,10.87,9.61,-0.099999994,0.72378796,0,nan,nan,0,3,0,1,10
296696000,1655588480069886,0,473995313,85617966,538025,538025,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,11.01,9.4,-0.06,0.7065093,0,nan,nan,0,3,0,1,10
297892000,1655588481265886,0,473996503,85619463,538088,538088,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,11.04,9.38,-0.07,0.7042403,0,nan,nan,0,3,0,1,10
298696000,1655588482069886,0,473997301,85620471,538122,538122,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,11.0199995,9.29,-0.089999996,0.7005752,0,nan,nan,0,3,0,1,10
299896000,1655588483265886,0,473998618,85621594,538170,538170,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.25,13.679999,3.9099998,0.26999998,0.27838,0,nan,nan,0,3,0,1,10
300692000,1655588484069886,0,473999652,85621705,537876,537876,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,14.42,-1.92,0.45,6.150715,0,nan,nan,0,3,0,1,10
301896000,1655588485265886,0,474001085,85620764,537387,537387,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.82,11.599999,-9.21,0.22999999,5.6119313,0,nan,nan,0,3,0,1,10
302692000,1655588486069886,0,474001835,85619633,537358,537358,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.759999,9.179999,-11.58,-0.16,5.382595,0,nan,nan,0,3,0,1,10
303896000,1655588487265886,0,474002703,85617686,537743,537743,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,7.2799997,-12.55,-0.39,5.238257,0,nan,nan,0,3,0,1,10
304692000,1655588488069886,0,474003221,85616337,538001,538001,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,7.0699997,-12.599999,-0.22999999,5.223596,0,nan,nan,0,3,0,1,10
305896000,1655588489265886,0,474003993,85614340,538136,538136,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,7.31,-12.46,-0.03,5.2431436,0,nan,nan,0,3,0,1,10
306696000,1655588490069886,0,474004533,85613010,538163,538163,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,7.54,-12.33,-0.01,5.2611203,0,nan,nan,0,3,0,1,10
307896000,1655588491265886,0,474005363,85611057,538241,538241,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,7.7799997,-12.17,-0.04,5.2813663,0,nan,nan,0,3,0,1,10
308696000,1655588492069886,0,474005930,85609754,538263,538263,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,7.85,-12.139999,-0.02,5.2864275,0,nan,nan,0,3,0,1,10
309896000,1655588493265886,0,474006778,85607822,538268,538268,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,7.8399997,-12.15,-0.01,5.2852063,0,nan,nan,0,3,0,1,10
310696000,1655588494069886,0,474007348,85606519,538275,538275,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,7.85,-12.179999,0.01,5.284857,0,nan,nan,0,3,0,1,10
311896000,1655588495265886,0,474008194,85604583,538309,538309,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,7.7999997,-12.15,-0.04,5.283286,0,nan,nan,0,3,0,1,10
312692000,1655588496069886,0,474008761,85603282,538323,538323,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,7.8199997,-12.16,0.02,5.283984,0,nan,nan,0,3,0,1,10
313896000,1655588497265886,0,474009606,85601345,538310,538310,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,7.85,-12.139999,-0.02,5.286602,0,nan,nan,0,3,0,1,10
314692000,1655588498069886,0,474010185,85600068,538377,538377,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.099999,8.61,-11.139999,-0.22999999,5.370727,0,nan,nan,0,3,0,1,10
315892000,1655588499265886,0,474011398,85598818,538456,538456,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.08,13.7,-3.26,0.24,6.049485,0,nan,nan,0,3,0,1,10
316692000,1655588500069886,0,474012412,85598912,538140,538140,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.37,13.42,5.0899997,0.47,0.36233035,0,nan,nan,0,3,0,1,10
317896000,1655588501265886,0,474013494,85600517,537512,537512,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.799999,5.8199997,13.62,0.42,1.1664035,0,nan,nan,0,3,0,1,10
318692000,1655588502069886,0,474013720,85602066,537330,537330,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.86,0.82,14.839999,-0.03,1.5154694,0,nan,nan,0,3,0,1,10
319892000,1655588503265886,0,474013624,85604404,537786,537786,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-1.67,14.42,-0.59999996,1.686337,0,nan,nan,0,3,0,1,10
320692000,1655588504069886,0,474013513,85605940,538180,538180,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.36,-1.2099999,14.29,-0.29999998,1.6556194,0,nan,nan,0,3,0,1,10
321896000,1655588505265886,0,474013464,85608230,538326,538326,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,0.37,14.41,-0.01,1.5447909,0,nan,nan,0,3,0,1,10
322696000,1655588506069886,0,474013533,85609773,538312,538312,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,1.4699999,14.349999,-0.02,1.4681709,0,nan,nan,0,3,0,1,10
323892000,1655588507265886,0,474013752,85612055,538307,538307,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,2.47,14.25,-0.089999996,1.3987068,0,nan,nan,0,3,0,1,10
324696000,1655588508069886,0,474013945,85613579,538334,538334,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,2.8,14.21,-0.03,1.375843,0,nan,nan,0,3,0,1,10
325896000,1655588509265886,0,474014253,85615832,538405,538405,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.389999,2.8999999,14.11,-0.08,1.36764,0,nan,nan,0,3,0,1,10
326696000,1655588510069886,0,474014463,85617345,538392,538392,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,2.87,14.13,0.01,1.3697343,0,nan,nan,0,3,0,1,10
327892000,1655588511265886,0,474014768,85619604,538380,538380,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,2.75,14.179999,0.0,1.3791591,0,nan,nan,0,3,0,1,10
328696000,1655588512069886,0,474014970,85621123,538364,538364,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,2.78,14.179999,0.02,1.3770648,0,nan,nan,0,3,0,1,10
329892000,1655588513265886,0,474015270,85623387,538347,538347,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,2.8,14.19,0.08,1.375843,0,nan,nan,0,3,0,1,10
330696000,1655588514069886,0,474015474,85624911,538328,538328,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,2.8,14.219999,0.0,1.375843,0,nan,nan,0,3,0,1,10
331892000,1655588515265886,0,474015778,85627171,538337,538337,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,2.8,14.15,0.049999997,1.3754939,0,nan,nan,0,3,0,1,10
332692000,1655588516069886,0,474015982,85628688,538313,538313,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,2.81,14.15,0.049999997,1.3740976,0,nan,nan,0,3,0,1,10
333892000,1655588517265886,0,474016286,85630947,538279,538279,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,2.83,14.19,0.0,1.3739232,0,nan,nan,0,3,0,1,10
334696000,1655588518069886,0,474016489,85632468,538270,538270,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,2.78,14.2,0.0,1.3770648,0,nan,nan,0,3,0,1,10
335896000,1655588519265886,0,474016789,85634730,538229,538229,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,2.78,14.21,0.04,1.3768902,0,nan,nan,0,3,0,1,10
336696000,1655588520069886,0,474016989,85636252,538218,538218,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,2.77,14.2,0.0,1.3779374,0,nan,nan,0,3,0,1,10
337892000,1655588521265886,0,474017222,85638511,538302,538302,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.11,0.13,14.11,-0.17,1.5611969,0,nan,nan,0,3,0,1,10
338696000,1655588522069886,0,474017045,85639994,538305,538305,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.219999,-5.14,13.25,0.21,1.940806,0,nan,nan,0,3,0,1,10
339896000,1655588523265886,0,474016077,85641745,537871,537871,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.62,-12.15,8.13,0.41,2.5514967,0,nan,nan,0,3,0,1,10
340692000,1655588524069886,0,474015107,85642386,537606,537606,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.759999,-14.24,3.9299998,0.14,2.8721137,0,nan,nan,0,3,0,1,10
341896000,1655588525265886,0,474013534,85642662,537746,537746,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.639999,-14.62,0.11,-0.29,3.1333895,0,nan,nan,0,3,0,1,10
342692000,1655588526069886,0,474012477,85642620,537967,537967,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-14.49,-0.74,-0.25,3.1930797,0,nan,nan,0,3,0,1,10
343892000,1655588527265886,0,474010919,85642484,538163,538163,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-14.41,-0.82,-0.04,3.1986647,0,nan,nan,0,3,0,1,10
344692000,1655588528069886,0,474009873,85642408,538162,538162,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-14.44,-0.56,0.01,3.1808624,0,nan,nan,0,3,0,1,10
345896000,1655588529265886,0,474008312,85642348,538080,538080,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-14.5199995,-0.19999999,0.049999997,3.1559043,0,nan,nan,0,3,0,1,10
346696000,1655588530069886,0,474007260,85642336,538041,538041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-14.5,-0.049999997,0.03,3.1450832,0,nan,nan,0,3,0,1,10
347892000,1655588531265886,0,474005697,85642338,537974,537974,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-14.5,0.049999997,0.049999997,3.1374037,0,nan,nan,0,3,0,1,10
348696000,1655588532069886,0,474004645,85642346,537940,537940,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-14.5199995,0.099999994,0.01,3.1342623,0,nan,nan,0,3,0,1,10
349896000,1655588533265886,0,474003078,85642360,537884,537884,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,-14.5,0.089999996,0.01,3.1346111,0,nan,nan,0,3,0,1,10
350696000,1655588534069886,0,474002025,85642370,537869,537869,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-14.53,0.089999996,-0.02,3.1349602,0,nan,nan,0,3,0,1,10
351896000,1655588535265886,0,474000461,85642384,537879,537879,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-14.509999,0.07,0.0,3.1360075,0,nan,nan,0,3,0,1,10
352696000,1655588536069886,0,473999410,85642394,537872,537872,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-14.5,0.08,0.02,3.1353095,0,nan,nan,0,3,0,1,10
353896000,1655588537265886,0,473997844,85642411,537898,537898,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-14.5,0.12,-0.089999996,3.1326914,0,nan,nan,0,3,0,1,10
354696000,1655588538069886,0,473996791,85642424,537893,537893,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,-14.5,0.13,-0.02,3.1323423,0,nan,nan,0,3,0,1,10
355896000,1655588539265886,0,473995225,85642445,537916,537916,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-14.509999,0.13,0.01,3.1323423,0,nan,nan,0,3,0,1,10
356692000,1655588540069886,0,473994172,85642461,537905,537905,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-14.5199995,0.13,-0.01,3.1323423,0,nan,nan,0,3,0,1,10
357892000,1655588541265886,0,473992604,85642483,537896,537896,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-14.53,0.13,-0.03,3.1321678,0,nan,nan,0,3,0,1,10
358696000,1655588542069886,0,473991550,85642499,537889,537889,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,-14.549999,0.099999994,-0.01,3.133913,0,nan,nan,0,3,0,1,10
359896000,1655588543265886,0,473989981,85642521,537898,537898,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,-14.5199995,0.14,0.03,3.1314697,0,nan,nan,0,3,0,1,10
360696000,1655588544069886,0,473988927,85642535,537889,537889,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-14.53,0.13,0.02,3.1318188,0,nan,nan,0,3,0,1,10
361892000,1655588545265886,0,473987359,85642554,537906,537906,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,-14.53,0.099999994,-0.02,3.1344366,0,nan,nan,0,3,0,1,10
362692000,1655588546069886,0,473986305,85642565,537904,537904,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,-14.549999,0.12,-0.04,3.1330404,0,nan,nan,0,3,0,1,10
363896000,1655588547265886,0,473984735,85642582,537925,537925,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,-14.54,0.11,0.0,3.1337388,0,nan,nan,0,3,0,1,10
364692000,1655588548069886,0,473983681,85642594,537929,537929,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,-14.54,0.099999994,0.01,3.1340876,0,nan,nan,0,3,0,1,10
365896000,1655588549265886,0,473982130,85642697,538019,538019,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.07,-13.83,2.57,-0.16,2.9574604,0,nan,nan,0,3,0,1,10
366696000,1655588550069886,0,473981199,85643283,537972,537972,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.179999,-11.259999,8.61,0.32,2.4883158,0,nan,nan,0,3,0,1,10
367896000,1655588551265886,0,473980516,85645260,537389,537389,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.65,-0.14999999,14.65,0.53,1.5812683,0,nan,nan,0,3,0,1,10
368696000,1655588552069886,0,473980824,85646754,536965,536965,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.91,8.2,12.44,0.44,0.9876818,0,nan,nan,0,3,0,1,10
369896000,1655588553265886,0,473982092,85648176,536760,536760,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.96,13.84,5.72,-0.19999999,0.3918264,0,nan,nan,0,3,0,1,10
370696000,1655588554069886,0,473983115,85648656,537197,537197,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.63,14.15,3.6999998,-0.79999995,0.25569072,0,nan,nan,0,3,0,1,10
371896000,1655588555265886,0,473984614,85649260,538081,538081,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.25,13.58,4.33,-0.44,0.30874875,0,nan,nan,0,3,0,1,10
372696000,1655588556069886,0,473985583,85649789,538279,538279,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.28,13.15,5.5899997,-0.08,0.40194932,0,nan,nan,0,3,0,1,10
373892000,1655588557265886,0,473986960,85650834,538271,538271,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,12.38,7.39,0.0,0.53791046,0,nan,nan,0,3,0,1,10
374696000,1655588558069886,0,473987841,85651670,538272,538272,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,11.94,8.099999,-0.03,0.5960299,0,nan,nan,0,3,0,1,10
375892000,1655588559265886,0,473989109,85653010,538308,538308,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,11.61,8.59,0.01,0.6366961,0,nan,nan,0,3,0,1,10
376696000,1655588560069886,0,473989949,85653936,538311,538311,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,11.559999,8.679999,-0.04,0.64385194,0,nan,nan,0,3,0,1,10
377896000,1655588561265886,0,473991197,85655317,538304,538304,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,11.58,8.639999,0.06,0.6408849,0,nan,nan,0,3,0,1,10
378696000,1655588562069886,0,473992039,85656240,538290,538290,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,11.62,8.599999,0.0,0.63704515,0,nan,nan,0,3,0,1,10
379896000,1655588563265886,0,473993295,85657606,538284,538284,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,11.66,8.53,0.0,0.6318092,0,nan,nan,0,3,0,1,10
380696000,1655588564069886,0,473994141,85658521,538267,538267,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,11.65,8.55,0.0,0.63285637,0,nan,nan,0,3,0,1,10
381896000,1655588565265886,0,473995397,85659886,538252,538252,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,11.509999,8.71,-0.01,0.64769167,0,nan,nan,0,3,0,1,10
382696000,1655588566069886,0,473996200,85660875,538264,538264,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,10.55,9.84,0.01,0.7506661,0,nan,nan,0,3,0,1,10
383896000,1655588567265886,0,473997204,85662626,538239,538239,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,7.91,12.099999,0.049999997,0.991347,0,nan,nan,0,3,0,1,10
384696000,1655588568069886,0,473997705,85663986,538183,538183,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,5.96,13.219999,0.12,1.1472049,0,nan,nan,0,3,0,1,10
385896000,1655588569265886,0,473998220,85666171,538122,538122,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,3.75,14.0199995,0.01,1.309346,0,nan,nan,0,3,0,1,10
386692000,1655588570069886,0,473998456,85667685,538130,538130,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,2.86,14.219999,-0.02,1.3720033,0,nan,nan,0,3,0,1,10
387892000,1655588571265886,0,473998732,85669960,538137,538137,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,2.36,14.309999,-0.03,1.4070843,0,nan,nan,0,3,0,1,10
388692000,1655588572069886,0,473998899,85671493,538139,538139,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,2.3,14.32,0.06,1.4112732,0,nan,nan,0,3,0,1,10
389896000,1655588573265886,0,473999149,85673781,538090,538090,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,2.34,14.33,0.0,1.4083061,0,nan,nan,0,3,0,1,10
390692000,1655588574069886,0,473999322,85675314,538119,538119,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,2.4299998,14.299999,0.01,1.4018484,0,nan,nan,0,3,0,1,10
391892000,1655588575265886,0,473999563,85677583,538181,538181,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.139999,1.09,14.09,-0.25,1.4929546,0,nan,nan,0,3,0,1,10
392696000,1655588576069886,0,473999473,85679080,538273,538273,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.13,-3.76,13.599999,0.08,1.8407987,0,nan,nan,0,3,0,1,10
393892000,1655588577265886,0,473998636,85680954,537886,537886,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-11.28,9.17,0.44,2.4588196,0,nan,nan,0,3,0,1,10
394692000,1655588578069886,0,473997708,85681700,537590,537590,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.73,-13.94,4.81,0.26,2.8092818,0,nan,nan,0,3,0,1,10
395896000,1655588579265886,0,473996144,85682051,537618,537618,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.66,-14.65,0.22,-0.24,3.126408,0,nan,nan,0,3,0,1,10
396696000,1655588580069886,0,473995086,85682001,537833,537833,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,-14.5199995,-0.97999996,-0.26999998,3.2089624,0,nan,nan,0,3,0,1,10
397892000,1655588581265886,0,473993530,85681809,538111,538111,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,-14.41,-1.27,-0.089999996,3.2297318,0,nan,nan,0,3,0,1,10
398692000,1655588582069886,0,473992483,85681684,538145,538145,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-14.46,-1.02,0.0,3.212453,0,nan,nan,0,3,0,1,10
399892000,1655588583265886,0,473990925,85681553,538175,538175,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-14.429999,-0.62,-0.01,3.1848767,0,nan,nan,0,3,0,1,10
400696000,1655588584069886,0,473989877,85681497,538167,538167,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-14.46,-0.42999998,0.01,3.1712632,0,nan,nan,0,3,0,1,10
401892000,1655588585265886,0,473988322,85681503,538191,538191,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.36,-14.2699995,1.41,-0.14,3.0429814,0,nan,nan,0,3,0,1,10
402692000,1655588586069886,0,473987300,85681802,538167,538167,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.4,-13.73,4.39,0.11,2.8317966,0,nan,nan,0,3,0,1,10
403896000,1655588587265886,0,473985942,85682907,538006,538006,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-11.21,9.25,0.17,2.451315,0,nan,nan,0,3,0,1,10
404692000,1655588588069886,0,473985209,85684026,537895,537895,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.589999,-9.0199995,11.469999,0.089999996,2.2371628,0,nan,nan,0,3,0,1,10
405892000,1655588589265886,0,473984384,85686000,537910,537910,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.559999,-6.5099998,13.04,-0.099999994,2.033832,0,nan,nan,0,3,0,1,10
406696000,1655588590069886,0,473983947,85687417,538011,538011,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-5.6299996,13.34,-0.13,1.9701276,0,nan,nan,0,3,0,1,10
407892000,1655588591265886,0,473983367,85689552,538153,538153,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.4,-5.21,13.42,-0.099999994,1.9413296,0,nan,nan,0,3,0,1,10
408696000,1655588592069886,0,473982986,85690990,538163,538163,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-5.31,13.429999,0.03,1.9472638,0,nan,nan,0,3,0,1,10
409896000,1655588593265886,0,473982476,85693166,538146,538146,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,-3.6299999,13.95,-0.04,1.8250908,0,nan,nan,0,3,0,1,10
410692000,1655588594069886,0,473982299,85694689,538165,538165,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,-1.11,14.38,0.03,1.6479398,0,nan,nan,0,3,0,1,10
411896000,1655588595265886,0,473982400,85696983,538089,538089,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,2.8999999,14.21,0.08,1.3692107,0,nan,nan,0,3,0,1,10
412696000,1655588596069886,0,473982688,85698478,538034,538034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,4.94,13.66,0.04,1.2231268,0,nan,nan,0,3,0,1,10
413896000,1655588597265886,0,473983325,85700591,538065,538065,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,6.6299996,12.88,-0.07,1.0950196,0,nan,nan,0,3,0,1,10
414692000,1655588598069886,0,473983826,85701956,538106,538106,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,7.12,12.59,-0.049999997,1.0555751,0,nan,nan,0,3,0,1,10
415892000,1655588599265886,0,473984606,85703952,538141,538141,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,7.29,12.5,0.03,1.0424851,0,nan,nan,0,3,0,1,10
416692000,1655588600069886,0,473985134,85705295,538126,538126,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,7.25,12.55,-0.02,1.0464994,0,nan,nan,0,3,0,1,10
417896000,1655588601265886,0,473985910,85707296,538147,538147,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,7.1499996,12.59,-0.02,1.0540043,0,nan,nan,0,3,0,1,10
418692000,1655588602069886,0,473986426,85708646,538142,538142,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,7.08,12.58,0.02,1.057844,0,nan,nan,0,3,0,1,10
419896000,1655588603265886,0,473987192,85710660,538104,538104,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,7.1,12.639999,-0.03,1.0587167,0,nan,nan,0,3,0,1,10
420696000,1655588604069886,0,473987706,85712016,538121,538121,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,7.0699997,12.67,-0.02,1.0615093,0,nan,nan,0,3,0,1,10
421896000,1655588605265886,0,473988444,85714053,538132,538132,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,6.6099997,12.9,0.02,1.0971138,0,nan,nan,0,3,0,1,10
422696000,1655588606069886,0,473988913,85715446,538134,538134,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,6.3399997,13.0199995,-0.01,1.1177088,0,nan,nan,0,3,0,1,10
423892000,1655588607265886,0,473989588,85717531,538157,538157,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,6.22,13.09,-0.02,1.1273081,0,nan,nan,0,3,0,1,10
424696000,1655588608069886,0,473990040,85718934,538182,538182,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,6.22,13.07,-0.03,1.1267846,0,nan,nan,0,3,0,1,10
