,0
2260,-0.5307408005601078
2261,-0.5255021583124585
2262,-0.5192017234112682
2263,-0.5117866818802213
2264,-0.5030227130797026
2265,-0.49293903785726356
2266,-0.4812864323044177
2267,-0.4681083648192224
2268,-0.45323469876751243
2269,-0.4363616646587049
2270,-0.41784433717083763
2271,-0.39717784499343467
2272,-0.37547181638973276
2273,-0.35156753971204546
2274,-0.3260027358511033
2275,-0.2991097712576638
2276,-0.2710426251560695
2277,-0.2422218231031556
2278,-0.21286701801898206
2279,-0.1835138999772052
2280,-0.15455339171524524
2281,-0.12655771254929693
2282,-0.09972073229863941
2283,-0.07439420885229668
2284,-0.05073190498388865
2285,-0.028790208016513254
2286,-0.008729689372255892
2287,0.009867868759043726
2288,0.026284929048851248
2289,0.04059384970049394
2290,0.052944967199976906
2291,0.0636927259717635
2292,0.07298988293023331
2293,0.08105681674198685
2294,0.08802041209385467
2295,0.09397567812066492
2296,0.09888080800196626
2297,0.10284975667701239
2298,0.10575054650079391
2299,0.10827151623598547
2300,0.11006347993744348
2301,0.11122251626121361
2302,0.11163225111290712
2303,0.1114983954395691
2304,0.11091763268602904
2305,0.1098559355254539
2306,0.10839071055596587
2307,0.10636666711649129
2308,0.10397351153299796
2309,0.1012546421753682
2310,0.0981817931257089
2311,0.09487872963396607
2312,0.09152190996864448
2313,0.08778352587655669
2314,0.08385959258561462
2315,0.07963393971975667
2316,0.0753102824230416
2317,0.07110628417874072
2318,0.06676675276800166
2319,0.06260056655508056
2320,0.05842742527114635
2321,0.05436856360254984
2322,0.0503589183719353
2323,0.04631422849609147
2324,0.04240749667139877
2325,0.038602246494759886
2326,0.03484449706581643
2327,0.03116903137907126
2328,0.02763195027872472
2329,0.024378683822196226
2330,0.021392306836217626
2331,0.018575654591411542
2332,0.015990947757850087
2333,0.013624212531529796
2334,0.011296447347955213
2335,0.00893664873067464
2336,0.006756054122977135
2337,0.00485280374671727
2338,0.0031493229998149443
2339,0.0015265744254016867
2340,0.00016712828743091222
2341,-0.0011003808517472367
2342,-0.0023413472117701345
2343,-0.0036025328704113353
2344,-0.004633534199084203
2345,-0.005620808916720141
2346,-0.006324480666612339
2347,-0.0069393547807953876
2348,-0.007541733958706179
2349,-0.007826928157570951
2350,-0.008139442257347109
2351,-0.008471973592625819
2352,-0.008656786222403446
2353,-0.008737270240505244
2354,-0.008808100556378862
2355,-0.008946560263910632
2356,-0.008977621579224217
2357,-0.008920944594129876
2358,-0.008999490105024816
2359,-0.009048187697892304
2360,-0.008914980740102336
2361,-0.00876292092437348
2362,-0.008667258617658892
2363,-0.008545022528406138
2364,-0.008387792723505882
2365,-0.00822883767902251
2366,-0.007862976115561495
2367,-0.007589672700805002
2368,-0.007289736934491285
2369,-0.006932646081634178
2370,-0.006617623699954894
2371,-0.006439874684861574
2372,-0.006232554044722004
2373,-0.006043296535693708
2374,-0.0057932482046020315
2375,-0.0056164092374733085
2376,-0.0054088718283012505
2377,-0.005130269508869455
2378,-0.004900543035841411
2379,-0.004561822865107606
2380,-0.004254999764124553
2381,-0.003907378630381415
2382,-0.0036912758204820355
2383,-0.0035078175992701213
2384,-0.003306920770943629
2385,-0.003065027793783889
2386,-0.002965994521712639
2387,-0.002863802851626718
2388,-0.0027796710022292533
2389,-0.0027338210096035666
2390,-0.0026658750269326166
2391,-0.00267730890903027
2392,-0.002798923657385193
2393,-0.00294841630388198
2394,-0.0030280191128948678
2395,-0.0030821427434061964
2396,0.022417631999338092
2397,0.045374838726183586
2398,0.06669992679049624
2399,0.08604014262992807
2400,0.10332329992849032
2401,0.1184252514643736
2402,0.13177222054137572
2403,0.14353186097654966
2404,0.1539411290153684
2405,0.16303388646352418
2406,0.17089400797602639
2407,0.1778633265396478
2408,0.1835984685477665
2409,0.18807441484332849
2410,0.19122393201217405
2411,0.19342114876212804
2412,0.1945531669427589
2413,0.1948051919782438
2414,0.1944409499754837
2415,0.1933353324168129
2416,0.19160181677665594
2417,0.18922530880021007
2418,0.18642792512605422
2419,0.18317430789203118
2420,0.17941922526331416
2421,0.17536118165112516
2422,0.17080605258827608
2423,0.1659561622046231
2424,0.16085658954624757
2425,0.1554769996809961
2426,0.14996063842384924
2427,0.1442589953481525
2428,0.13843824071304578
2429,0.13258277756794953
2430,0.1266865007292469
2431,0.12065329970990338
2432,0.11462609564881561
2433,0.10851637293283349
2434,0.10233581353478009
2435,0.0960881735113123
2436,0.0900205631932723
2437,0.08416970280913032
2438,0.07853752131679662
2439,0.07319438429971094
2440,0.06794535560047553
2441,0.0628989464226706
2442,0.058050788281418235
2443,0.05360712179141415
2444,0.04930006435526355
2445,0.04505778934714909
2446,0.041216530046325764
2447,0.03751813204214037
2448,0.03377390505378178
2449,0.030345677021833273
2450,0.027033638464539583
2451,0.023985719445166205
2452,0.021012856623715426
2453,0.018241294884146587
2454,0.01574496297076543
2455,0.013400264337865645
2456,0.01131638755246531
2457,0.009284995610958278
2458,0.0075345643468297755
2459,0.006116592479945705
2460,0.0047741300842621525
2461,0.003486417880269894
2462,0.002270232581506178
2463,0.0012058229750669123
2464,0.0004134028638359489
2465,-0.0004344372904107911
2466,-0.0012479530073767223
2467,-0.002085784416548232
2468,-0.002699821057420732
2469,-0.0032571500281258635
2470,-0.003730361155068521
2471,-0.004109022532010781
2472,-0.00443704309789238
2473,-0.004641291092700617
2474,-0.004848165780689641
2475,-0.0050919994295634645
2476,-0.005085432059991721
2477,-0.005173775149183398
2478,-0.0051426075183678265
2479,-0.005090274826600121
2480,-0.0050725430560803675
2481,-0.004990912485768533
2482,-0.004889190195440781
2483,-0.004634549925931015
2484,-0.004429749154174433
2485,-0.004317061088267648
2486,-0.004220884583762919
2487,-0.00403512307221458
2488,-0.0038533484556526687
2489,-0.00370478501937563
2490,-0.003618690662205887
2491,-0.00324240846067692
2492,-0.0029997381707751185
2493,-0.002789316746710281
2494,-0.0026657036488898942
2495,0.09733429305374458
2496,0.19733430408032393
2497,0.29733433420549643
2498,0.3973343897954599
2499,0.4720014857131819
2500,0.4637606337458153
2501,0.45411180802508966
2502,0.4434139857082476
2503,0.43710876979256685
2504,0.4389909425157693
2505,0.439963258260304
2506,0.4401101837375688
2507,0.43973941638214187
2508,0.4384129172272504
2509,0.4364317819604334
2510,0.43369454612237085
2511,0.4303275278082959
2512,0.4261103674502014
2513,0.4211389399858058
2514,0.41530790394137534
2515,0.4090830167085719
2516,0.4021298555547731
2517,0.39458829857636374
2518,0.38621171927352826
2519,0.37740787261046843
2520,0.3677832639058836
2521,0.3573524399215725
2522,0.3461400378427257
2523,0.334422000509676
2524,0.32191356789824327
2525,0.30872027883429065
2526,0.29491440239437733
2527,0.2806384522807456
2528,0.2660159645602232
2529,0.25097171624050735
2530,0.23561970682423583
2531,0.22045416970548845
2532,0.20521512210162582
2533,0.18994771308690417
2534,0.17508089706394483
2535,0.16058943842497123
2536,0.14656509317777452
2537,0.133005346674254
2538,0.11992698657780693
2539,0.10760854040504186
2540,0.09587321884517236
2541,0.0848529486136261
2542,0.0744870916770851
2543,0.06478761648726987
2544,0.05562988944486491
2545,0.047117538243176695
2546,0.03943570018806671
2547,0.03249982580756686
2548,0.026132000247133098
2549,0.020122685201648824
2550,0.014609281043344592
2551,0.009774288198984783
2552,0.005414782842887683
2553,0.0014596516180288843
2554,-0.002087377430204628
2555,-0.004943246216932283
2556,-0.0075004759044985814
2557,-0.009775483770917288
2558,-0.01179766955389611
2559,-0.013355454581948003
2560,-0.01474612437327432
2561,-0.01586663374166032
2562,-0.016859550502028867
2563,-0.01760459808078655
2564,-0.018174424343257098
2565,-0.018681910887758096
2566,-0.01884048523361759
2567,-0.018596675776295115
2568,-0.018361112454884122
2569,-0.018157173220665478
2570,-0.01778564510461062
2571,-0.017252437848066432
2572,-0.016640759565140665
2573,-0.016062193149815284
2574,-0.015437182138996827
2575,-0.014664791741015957
2576,-0.014068517746722171
2577,-0.013417166592822
2578,-0.012827296356818464
2579,-0.011890209240627237
2580,-0.01108725027103659
2581,-0.01028853182574969
2582,-0.0094329415897181
2583,-0.008517883427510108
2584,-0.007827386523807057
2585,-0.007088836286446158
2586,-0.0065123019614341734
2587,-0.006071687867681985
2588,-0.005478788594801519
2589,-0.005020027654437993
2590,-0.004691056615236249
2591,-0.0041235848909938035
2592,-0.0037068023401103088
2593,-0.06360720883774136
2594,-0.16360720713192523
2595,-0.2636072499894932
2596,-0.26902009050545544
2597,-0.25944771645319337
2598,-0.24720756178003403
2599,-0.23290045549474267
2600,-0.24090360637150268
2601,-0.2510811830103659
2602,-0.2610306269538013
2603,-0.27051093305458357
2604,-0.27888112069490434
2605,-0.28537904141568077
2606,-0.2895135621611243
2607,-0.2913881081794538
2608,-0.29104097851617494
2609,-0.2894336281825058
2610,-0.28703386448577534
2611,-0.2844457122660058
2612,-0.2818692611176524
2613,-0.2790229977773742
2614,-0.2757760459523678
2615,-0.2719856436586799
2616,-0.2672800622450272
2617,-0.2617389937745147
2618,-0.2541390078333973
2619,-0.24878593954786277
2620,-0.24157939099226627
2621,-0.23402019327996454
2622,-0.22621831611043625
2623,-0.21822644613604258
2624,-0.21015059328127816
2625,-0.20191416582132946
2626,-0.1934719319213698
2627,-0.18448069622831348
2628,-0.17525438231811274
2629,-0.16608016937008258
2630,-0.15702273795309551
2631,-0.14786323728800474
2632,-0.13895979782775567
2633,-0.1305150492796951
2634,-0.12232358627426877
2635,-0.11407954484184256
2636,-0.10606427272461667
2637,-0.09826758400623319
2638,-0.09083131120577786
2639,-0.0832539634637659
2640,-0.0761161125478056
2641,-0.06956242711806869
2642,-0.06337586439556184
2643,-0.05727085584899413
2644,-0.0516025818352858
2645,-0.04627557294351331
2646,-0.041404584980604064
2647,-0.03668548176298626
2648,-0.03241745548507953
2649,-0.028628498318274846
2650,-0.02514218382505598
2651,-0.021422605481043914
2652,-0.01820165320754103
2653,-0.015370773784062073
2654,-0.01302762914002664
2655,-0.010585568425620043
2656,-0.00840974400987689
2657,-0.006653832722747844
2658,-0.005022309299702158
2659,-0.0034088045080456555
2660,-0.0020458602717496753
2661,-0.0010326369958540123
2662,-0.0002283280485712711
2663,0.0006784006823942245
2664,0.0013363703900958345
2665,0.0019457394621212889
2666,0.0022206760612418133
2667,0.0027371454380548713
2668,0.0029409140581745136
2669,-0.07380020822721002
2670,-0.07329947112553567
2671,-0.09437702232375864
2672,-0.11678633752239048
2673,-0.13647882691286195
2674,-0.15368991885319216
2675,-0.1683535576758004
2676,-0.18114082974753012
2677,-0.19234146709298353
2678,-0.20203625039507647
2679,-0.2103115434921281
2680,-0.21708050508099003
2681,-0.22263883867972908
2682,-0.2268719017997374
2683,-0.22799789755732164
2684,-0.23188421935211226
2685,-0.23285767464603957
2686,-0.23322447586028455
2687,-0.23268469868768954
2688,-0.23150417008040425
2689,-0.22963644225983684
2690,-0.22713240024439244
2691,-0.22382770700603238
2692,-0.2202672263093327
2693,-0.21611649722448467
2694,-0.21160642810912378
2695,-0.20542364054186707
2696,-0.20122412728386255
2697,-0.19542207017147023
2698,-0.18954321124973955
2699,-0.1830587423047533
2700,-0.17638569385079628
2701,-0.16952547918376323
2702,-0.16260948389227534
2703,-0.15558493856340103
2704,-0.14847364742434396
2705,-0.14136730918711585
2706,-0.1342617603584055
2707,-0.12707444408613228
2708,-0.12003631329131562
2709,-0.11324081102414374
2710,-0.10661158110911881
2711,-0.09986714848008624
2712,-0.09332465164284866
2713,-0.08705312564552165
2714,-0.0810586311083381
2715,-0.07537212685082824
2716,-0.07006316358312327
2717,-0.06456649297553572
2718,-0.059676151771546504
2719,-0.054953668102937434
2720,-0.05052344383942689
2721,-0.046200884711819136
2722,-0.04205696745853547
2723,-0.03833988211755199
2724,-0.03476190965598673
2725,-0.03132945192227062
2726,-0.02820552495841496
2727,-0.025183052267962896
2728,-0.0224781847256066
2729,-0.01981033789625303
2730,-0.01737843445031456
2731,-0.015187710585418917
2732,-0.01322886974303021
2733,-0.011397724004442309
2734,-0.00977226470303831
2735,-0.008407185435011743
2736,-0.007149762708521053
2737,-0.005952056189917986
2738,-0.004831885503250885
2739,-0.004199944122266478
2740,-0.0036851419889752744
2741,-0.003069923145185487
2742,-0.0025583567592112957
2743,-0.002310579187185677
2744,-0.0019154335598295944
2745,-0.0015850307627597944
2746,-0.0013094073145668633
2747,-0.0013913395153268445
2748,-0.0013622954570859588
2749,-0.0013614656868746555
