timestamp,timestamp_sample,device_id,error_count,pressure,temperature
418996000,418996000,6620172,0,950.30597,11.507568
419976000,419976000,6620172,0,950.3322,11.507721
420984000,420984000,6620172,0,950.30347,11.507599
421992000,421992000,6620172,0,950.31903,11.507538
422976000,422976000,6620172,0,950.3177,11.507477
423984000,423984000,6620172,0,950.3098,11.507355
424996000,424996000,6620172,0,950.30115,11.507294
426000000,426000000,6620172,0,950.3036,11.507294
426984000,426984000,6620172,0,950.326,11.507385
427992000,427992000,6620172,0,950.3049,11.50705
429000000,429000000,6620172,0,950.3012,11.506866
429988000,429988000,6620172,0,950.3084,11.506683
430996000,430996000,6620172,0,950.2948,11.506561
431976000,431976000,6620172,0,950.2946,11.506409
432988000,432988000,6620172,0,950.2882,11.506287
433992000,433992000,6620172,0,950.28534,11.506195
435000000,435000000,6620172,0,950.28156,11.506012
435984000,435984000,6620172,0,950.2685,11.505829
436992000,436992000,6620172,0,950.28076,11.505829
438000000,438000000,6620172,0,950.27216,11.505798
438984000,438984000,6620172,0,950.3011,11.505615
439996000,439996000,6620172,0,950.26605,11.505646
441000000,441000000,6620172,0,950.2685,11.505768
441984000,441984000,6620172,0,950.28394,11.50592
442996000,442996000,6620172,0,950.2896,11.506073
444000000,444000000,6620172,0,950.297,11.506409
444984000,444984000,6620172,0,950.3126,11.506683
445996000,445996000,6620172,0,950.3017,11.506866
447000000,447000000,6620172,0,950.2952,11.507111
447984000,447984000,6620172,0,950.3121,11.507355
448992000,448992000,6620172,0,950.32635,11.507385
449976000,449976000,6620172,0,950.30444,11.507446
450984000,450984000,6620172,0,950.3215,11.507477
451992000,451992000,6620172,0,950.3173,11.50824
453000000,453000000,6620172,0,950.4783,11.51712
453988000,453988000,6620172,0,950.71857,11.529907
454992000,454992000,6620172,0,950.9747,11.544525
456000000,456000000,6620172,0,951.24225,11.5590515
456984000,456984000,6620172,0,951.39874,11.568848
457996000,457996000,6620172,0,951.4258,11.571381
458976000,458976000,6620172,0,951.45294,11.571655
459988000,459988000,6620172,0,951.4521,11.57193
460996000,460996000,6620172,0,951.46594,11.572205
461976000,461976000,6620172,0,951.4298,11.572266
462988000,462988000,6620172,0,951.45953,11.572144
463992000,463992000,6620172,0,951.4556,11.5720825
465000000,465000000,6620172,0,951.4427,11.572144
465988000,465988000,6620172,0,951.4599,11.572144
466992000,466992000,6620172,0,951.46234,11.572144
468000000,468000000,6620172,0,951.4608,11.572052
468988000,468988000,6620172,0,951.4286,11.571991
469992000,469992000,6620172,0,951.4437,11.571991
470980000,470980000,6620172,0,951.44257,11.5720825
471984000,471984000,6620172,0,951.4517,11.572113
472992000,472992000,6620172,0,951.45795,11.572205
474000000,474000000,6620172,0,951.449,11.572266
474984000,474984000,6620172,0,951.44226,11.572357
475992000,475992000,6620172,0,951.4487,11.572479
477000000,477000000,6620172,0,951.45386,11.572693
477984000,477984000,6620172,0,951.4482,11.572571
478996000,478996000,6620172,0,951.37054,11.566956
480000000,480000000,6620172,0,951.2866,11.563721
480984000,480984000,6620172,0,951.30975,11.564178
481992000,481992000,6620172,0,951.33136,11.565857
483000000,483000000,6620172,0,951.3563,11.566101
483984000,483984000,6620172,0,951.3645,11.5660095
484992000,484992000,6620172,0,951.3322,11.565887
486000000,486000000,6620172,0,951.3368,11.565857
486988000,486988000,6620172,0,951.3206,11.5651245
487996000,487996000,6620172,0,951.3039,11.56369
489000000,489000000,6620172,0,951.39453,11.568481
489984000,489984000,6620172,0,951.505,11.574982
490992000,490992000,6620172,0,951.579,11.580902
492000000,492000000,6620172,0,951.7309,11.587616
492984000,492984000,6620172,0,951.87415,11.595367
493992000,493992000,6620172,0,951.9986,11.604218
494980000,494980000,6620172,0,952.1641,11.6128845
495988000,495988000,6620172,0,952.30865,11.621735
496996000,496996000,6620172,0,952.49615,11.630829
498000000,498000000,6620172,0,952.639,11.640015
498984000,498984000,6620172,0,952.80945,11.649048
499992000,499992000,6620172,0,952.9826,11.658478
501000000,501000000,6620172,0,953.1225,11.66806
501984000,501984000,6620172,0,953.3008,11.677429
502996000,502996000,6620172,0,953.47046,11.687073
503976000,503976000,6620172,0,953.6513,11.696533
504984000,504984000,6620172,0,953.82104,11.706268
505992000,505992000,6620172,0,953.99536,11.716034
507000000,507000000,6620172,0,954.1504,11.725861
507988000,507988000,6620172,0,954.3234,11.735474
508996000,508996000,6620172,0,954.497,11.745361
509980000,509980000,6620172,0,954.66864,11.755035
510988000,510988000,6620172,0,954.8514,11.764984
511996000,511996000,6620172,0,955.0347,11.775024
513000000,513000000,6620172,0,955.19824,11.784973
513984000,513984000,6620172,0,955.3813,11.794739
514992000,514992000,6620172,0,955.5304,11.804321
515980000,515980000,6620172,0,955.65765,11.810699
516988000,516988000,6620172,0,955.7034,11.813202
517996000,517996000,6620172,0,955.65216,11.810669
519000000,519000000,6620172,0,955.6161,11.808533
519984000,519984000,6620172,0,955.5861,11.807007
520992000,520992000,6620172,0,955.5698,11.805634
522000000,522000000,6620172,0,955.5241,11.80423
522984000,522984000,6620172,0,955.5278,11.803741
523996000,523996000,6620172,0,955.5879,11.806976
525000000,525000000,6620172,0,955.64874,11.811432
525988000,525988000,6620172,0,955.65936,11.811035
526992000,526992000,6620172,0,955.62366,11.809143
528000000,528000000,6620172,0,955.59607,11.808807
528988000,528988000,6620172,0,955.67285,11.812653
529996000,529996000,6620172,0,955.7741,11.817169
530980000,530980000,6620172,0,955.74396,11.81604
531984000,531984000,6620172,0,955.7083,11.81366
532996000,532996000,6620172,0,955.69714,11.813599
533980000,533980000,6620172,0,955.78015,11.818481
534988000,534988000,6620172,0,955.856,11.822662
535996000,535996000,6620172,0,955.82965,11.82019
537000000,537000000,6620172,0,955.76434,11.817383
537984000,537984000,6620172,0,955.78436,11.818665
538992000,538992000,6620172,0,955.92535,11.825653
539976000,539976000,6620172,0,955.98285,11.8284
540984000,540984000,6620172,0,955.8775,11.824463
541992000,541992000,6620172,0,955.829,11.82135
543000000,543000000,6620172,0,955.89014,11.824188
543988000,543988000,6620172,0,956.03485,11.832336
544996000,544996000,6620172,0,956.0168,11.832581
546000000,546000000,6620172,0,956.035,11.832581
546988000,546988000,6620172,0,956.0372,11.832581
547992000,547992000,6620172,0,956.0336,11.832581
548980000,548980000,6620172,0,956.0336,11.832581
549988000,549988000,6620172,0,956.0353,11.832581
